school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,Total,Grades
GP,M,18,U,LE3,T,2,1,at_home,other,course,mother,1,2,0,yes,yes,yes,yes,yes,yes,yes,yes,4,3,2,3,4,3,1,10,8,9,27,Satisfied
GP,F,17,U,GT3,A,2,1,other,other,course,mother,1,3,0,no,no,no,yes,yes,yes,yes,yes,3,2,3,1,2,3,1,12,10,12,34,Good
GP,F,17,U,LE3,T,4,3,health,other,reputation,father,0,2,0,no,no,no,yes,yes,yes,yes,yes,3,2,3,1,2,3,1,13,13,14,40,Very Good
GP,M,17,R,GT3,T,2,2,other,other,course,father,1,2,0,no,yes,yes,yes,yes,yes,yes,no,4,5,2,1,1,1,1,11,11,11,33,Satisfied
GP,M,17,U,GT3,T,4,4,teacher,teacher,reputation,mother,0,2,0,yes,yes,no,yes,yes,yes,yes,yes,4,5,5,1,3,2,1,11,9,9,29,Satisfied
GP,M,16,U,GT3,T,4,4,health,other,reputation,father,0,2,0,no,yes,yes,yes,yes,yes,yes,no,4,2,4,2,4,1,1,14,13,13,40,Very Good
GP,M,16,U,GT3,T,3,2,at_home,other,reputation,mother,1,3,0,no,no,no,yes,yes,yes,yes,yes,5,3,3,1,3,2,1,11,9,10,30,Satisfied
GP,M,17,U,LE3,T,2,2,other,other,home,father,0,2,0,no,no,yes,yes,no,yes,yes,yes,4,4,2,3,4,4,1,14,13,13,40,Very Good
GP,F,17,R,GT3,T,2,1,at_home,services,course,mother,1,2,0,no,no,no,yes,yes,yes,no,no,2,1,1,1,1,3,1,13,11,11,35,Good
GP,M,18,U,GT3,T,2,2,other,services,reputation,father,0,2,1,no,no,no,no,yes,no,yes,no,5,5,4,3,4,2,0,7,7,0,14,Fail
GP,M,17,U,LE3,T,4,3,health,other,course,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,2,5,5,1,4,5,1,12,12,12,36,Good
GP,M,17,R,LE3,A,4,4,teacher,other,course,mother,1,2,0,no,yes,yes,no,yes,yes,yes,no,3,3,3,2,3,4,1,10,11,12,33,Satisfied
GP,M,16,U,LE3,T,4,3,teacher,other,course,mother,0,1,0,no,no,no,yes,no,yes,yes,no,5,4,5,1,1,3,0,6,0,0,6,Fail
GP,M,16,U,GT3,T,4,4,services,services,course,mother,0,1,0,no,no,no,yes,yes,yes,yes,no,5,3,2,1,2,5,0,13,12,12,37,Good
GP,F,18,U,GT3,T,2,1,other,other,course,other,1,3,0,no,yes,yes,no,no,yes,yes,yes,4,4,4,1,1,3,0,7,0,0,7,Fail
GP,M,16,U,GT3,T,2,1,other,other,course,mother,1,1,0,no,no,no,no,yes,yes,yes,no,4,3,3,1,1,4,1,18,18,18,54,Excellent
GP,M,17,U,GT3,T,2,3,other,other,course,father,1,1,0,no,no,no,no,yes,yes,yes,no,5,2,2,1,1,2,1,12,12,13,37,Good
GP,M,18,R,LE3,T,3,3,other,services,course,mother,0,2,1,no,yes,no,no,yes,yes,yes,yes,4,3,3,1,3,5,1,3,5,5,13,Fail
GP,M,16,U,GT3,T,1,2,other,other,other,mother,0,1,0,no,no,yes,no,no,yes,yes,no,4,3,2,2,4,5,0,13,15,15,43,Very Good
GP,M,18,U,GT3,T,3,2,services,other,course,mother,1,1,1,no,no,no,no,yes,no,yes,no,4,4,5,2,4,5,0,6,8,8,22,Fail
GP,M,16,U,GT3,T,3,3,at_home,other,reputation,other,1,2,0,yes,yes,no,no,no,yes,yes,no,5,3,3,1,3,2,1,7,10,10,27,Satisfied
GP,M,18,U,GT3,T,2,1,services,services,other,mother,0,1,1,no,no,no,no,no,no,yes,no,3,2,5,2,4,5,1,6,9,8,23,Fail
GP,M,16,R,GT3,T,2,1,other,other,course,mother,1,1,0,no,no,no,yes,no,yes,no,no,3,3,2,1,3,3,0,8,9,8,25,Satisfied
GP,M,17,R,GT3,T,2,1,other,other,course,mother,0,1,0,no,no,no,no,no,yes,yes,no,4,4,2,2,4,5,0,8,12,12,32,Satisfied
GP,M,17,U,LE3,T,1,1,health,other,course,mother,1,1,1,no,yes,no,yes,yes,yes,yes,no,4,4,4,1,2,5,1,7,9,8,24,Fail
GP,F,17,U,LE3,T,4,2,teacher,services,reputation,mother,0,4,0,no,yes,yes,yes,yes,yes,yes,no,4,2,3,1,1,4,1,14,12,13,39,Good
GP,M,over_18,U,LE3,A,4,3,services,at_home,reputation,mother,0,2,0,no,yes,no,no,yes,yes,yes,no,4,3,1,1,1,1,1,11,11,11,33,Satisfied
GP,M,18,U,GT3,T,2,1,other,other,home,mother,0,2,0,no,no,no,yes,yes,yes,yes,no,5,2,4,1,2,4,1,15,14,14,43,Very Good
GP,F,17,U,LE3,T,2,2,services,services,course,father,0,4,0,no,no,yes,yes,yes,yes,yes,yes,3,4,1,1,1,2,0,10,9,0,19,Fail
GP,M,18,U,GT3,T,4,3,teacher,other,course,mother,0,2,0,no,yes,yes,no,no,yes,yes,no,4,3,2,1,1,3,1,8,8,8,24,Fail
GP,M,18,R,GT3,T,3,2,other,other,course,mother,0,3,0,no,no,no,yes,no,yes,no,no,5,3,2,1,1,3,1,13,12,12,37,Good
GP,F,17,U,GT3,T,3,3,other,other,home,mother,0,3,0,no,no,no,yes,no,yes,no,no,3,2,3,1,1,4,1,10,9,9,28,Satisfied
GP,F,18,U,GT3,T,2,2,at_home,services,home,mother,0,3,0,no,yes,yes,yes,yes,yes,yes,yes,4,3,3,1,1,3,0,9,10,0,19,Fail
GP,M,18,R,LE3,A,3,4,other,other,reputation,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,no,4,2,5,3,4,1,1,17,17,17,51,Excellent
GP,M,17,U,GT3,T,3,1,services,other,other,mother,0,2,0,no,no,yes,yes,yes,yes,yes,yes,5,4,4,3,4,5,1,9,9,10,28,Satisfied
GP,F,18,R,GT3,T,4,4,teacher,other,reputation,mother,1,2,0,no,no,yes,yes,yes,yes,yes,no,4,3,4,2,2,4,1,12,10,11,33,Satisfied
GP,M,18,U,GT3,T,4,2,health,other,reputation,father,0,2,0,no,yes,yes,yes,yes,yes,yes,yes,5,4,5,1,3,5,1,10,9,10,29,Satisfied
GP,F,18,R,GT3,T,2,1,other,other,reputation,mother,1,2,0,no,yes,no,no,yes,no,yes,yes,4,3,5,1,2,3,0,6,0,0,6,Fail
GP,F,over_18,U,GT3,T,3,3,other,services,home,other,0,2,1,no,yes,yes,yes,yes,yes,yes,no,4,3,5,3,3,5,1,9,9,9,27,Satisfied
GP,F,18,U,GT3,T,2,3,other,services,reputation,father,0,4,0,no,yes,yes,yes,yes,yes,yes,yes,4,5,5,1,3,2,1,15,14,14,43,Very Good
GP,F,18,U,LE3,T,1,1,other,other,home,mother,1,2,0,no,yes,yes,no,no,yes,no,no,4,4,3,1,1,3,1,11,11,11,33,Satisfied
GP,M,17,R,GT3,T,1,2,at_home,at_home,home,mother,0,2,0,no,yes,yes,yes,no,yes,no,yes,3,5,2,2,2,1,1,15,14,14,43,Very Good
GP,F,17,U,GT3,T,2,4,at_home,health,reputation,mother,1,2,0,no,yes,yes,no,yes,yes,yes,yes,4,3,3,1,1,1,1,10,10,10,30,Satisfied
GP,F,17,U,LE3,T,2,2,services,other,course,mother,1,2,0,yes,yes,yes,no,yes,yes,yes,yes,4,4,4,2,3,5,1,12,12,12,36,Good
GP,F,18,U,GT3,T,4,4,health,health,reputation,father,0,2,1,yes,yes,no,yes,yes,yes,yes,yes,2,4,4,1,1,4,1,9,8,8,25,Satisfied
GP,M,18,U,LE3,T,4,3,teacher,services,course,mother,1,1,0,no,no,yes,yes,yes,yes,yes,no,4,2,3,1,2,1,1,10,11,10,31,Satisfied
GP,F,18,R,LE3,T,1,1,at_home,other,reputation,mother,1,4,0,no,yes,yes,yes,yes,yes,no,no,5,2,2,1,1,3,1,12,12,12,36,Good
GP,F,18,U,GT3,T,1,1,other,other,home,mother,1,2,0,yes,no,no,yes,yes,yes,yes,no,5,4,4,1,1,4,1,8,9,10,27,Satisfied
GP,F,17,U,GT3,T,2,2,other,other,course,mother,0,2,0,no,yes,no,no,no,yes,yes,no,5,4,5,1,2,5,1,10,9,11,30,Satisfied
GP,M,17,U,GT3,T,1,1,other,other,reputation,father,0,2,0,no,no,yes,no,no,yes,yes,no,4,3,3,1,2,4,1,12,10,11,33,Satisfied
GP,F,18,U,GT3,T,2,2,at_home,at_home,other,mother,0,3,0,no,yes,yes,no,yes,yes,yes,no,4,3,3,1,2,2,1,18,18,19,55,Excellent
GP,F,17,U,GT3,T,1,1,services,teacher,reputation,mother,0,3,0,no,yes,yes,no,yes,yes,yes,no,4,3,3,1,1,3,1,13,12,12,37,Good
GP,M,18,U,GT3,T,2,1,services,services,reputation,mother,0,3,0,no,no,yes,yes,yes,yes,yes,no,4,2,4,1,3,2,1,15,14,14,43,Very Good
GP,M,18,U,LE3,A,4,4,teacher,teacher,reputation,mother,0,2,0,no,yes,yes,yes,yes,yes,yes,no,5,4,3,1,1,2,1,15,13,15,43,Very Good
GP,M,18,U,GT3,T,4,2,teacher,other,home,mother,0,2,0,no,yes,yes,yes,yes,yes,yes,yes,4,3,2,1,4,5,1,12,11,11,34,Good
GP,F,17,U,GT3,T,4,3,health,services,reputation,mother,0,3,0,no,yes,yes,no,yes,yes,yes,no,4,2,2,1,2,3,0,15,15,15,45,Very Good
GP,F,18,U,LE3,T,2,1,services,at_home,reputation,mother,0,2,1,no,no,no,no,yes,yes,yes,yes,5,4,3,1,1,5,1,12,12,13,37,Good
GP,F,17,R,LE3,T,3,1,services,other,reputation,mother,1,4,0,no,yes,yes,no,yes,yes,no,no,3,1,2,1,1,3,1,18,18,18,54,Excellent
GP,M,18,R,LE3,T,3,2,services,other,reputation,mother,1,3,0,no,yes,yes,yes,yes,yes,yes,no,5,4,2,1,1,4,1,14,13,14,41,Very Good
GP,M,17,U,GT3,T,3,3,health,other,home,mother,0,1,0,no,yes,yes,no,yes,yes,yes,no,4,4,3,1,3,5,1,14,12,11,37,Good
GP,F,over_18,U,GT3,T,4,4,health,other,reputation,other,1,2,0,no,yes,yes,yes,yes,yes,yes,no,2,3,4,2,3,2,0,10,9,0,19,Fail
GP,F,18,U,LE3,T,4,3,other,other,home,other,1,2,0,no,yes,yes,no,yes,yes,yes,yes,4,4,5,1,2,2,1,10,8,8,26,Satisfied
GP,F,18,U,GT3,T,4,3,other,other,reputation,father,0,4,0,no,yes,yes,no,yes,yes,yes,no,4,3,3,1,1,3,0,14,13,14,41,Very Good
GP,M,18,U,LE3,T,4,4,teacher,teacher,home,mother,0,1,0,no,yes,yes,no,yes,yes,yes,yes,1,4,2,2,2,1,1,16,15,16,47,Excellent
GP,F,18,U,LE3,A,4,4,health,other,home,mother,0,2,0,no,yes,no,no,yes,yes,yes,yes,4,2,4,1,1,4,1,12,10,11,33,Satisfied
GP,M,17,U,LE3,T,4,4,other,teacher,home,father,1,1,0,no,no,yes,no,yes,yes,yes,no,4,1,1,2,2,5,0,11,11,10,32,Satisfied
GP,F,17,U,GT3,T,4,2,other,other,reputation,mother,1,3,0,no,yes,yes,no,yes,yes,yes,no,4,3,3,1,1,3,0,15,12,14,41,Very Good
GP,F,17,U,GT3,T,3,2,health,health,reputation,father,0,4,0,no,yes,yes,yes,no,yes,yes,no,5,2,2,1,2,5,0,17,17,18,52,Excellent
GP,F,18,U,GT3,T,2,4,services,at_home,reputation,other,0,2,1,no,yes,yes,yes,yes,yes,yes,no,4,4,3,1,1,3,1,14,12,12,38,Good
GP,M,over_18,U,GT3,A,3,2,services,other,course,other,0,1,0,no,no,no,yes,yes,yes,no,no,5,5,3,1,1,5,0,17,18,18,53,Excellent
GP,M,over_18,R,GT3,T,3,3,other,services,reputation,father,0,2,1,no,no,no,yes,yes,yes,no,yes,4,5,3,1,2,5,0,15,12,12,39,Good
GP,F,over_18,U,LE3,T,1,2,services,services,home,other,0,2,1,no,no,no,yes,no,yes,no,yes,4,2,4,2,2,3,0,9,9,0,18,Fail
GP,M,over_18,U,GT3,T,1,2,other,services,course,other,0,2,1,no,no,no,no,no,yes,yes,no,4,5,2,2,2,4,1,13,11,11,35,Good
GP,F,over_18,U,GT3,T,1,1,at_home,health,home,other,0,3,1,no,no,no,no,no,yes,yes,yes,4,1,2,1,1,3,1,15,13,13,41,Very Good
GP,F,18,U,GT3,T,2,1,services,other,course,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,no,5,3,3,1,2,1,0,8,8,0,16,Fail
GP,F,18,U,GT3,T,4,3,other,other,course,mother,0,3,0,no,yes,yes,yes,yes,yes,yes,yes,4,3,4,1,1,5,1,9,10,9,28,Satisfied
GP,F,17,R,GT3,T,3,4,at_home,services,course,father,0,3,0,no,yes,yes,yes,no,yes,yes,no,4,3,4,2,4,5,0,11,11,10,32,Satisfied
GP,F,18,U,GT3,T,4,4,teacher,other,course,mother,0,2,0,no,yes,yes,no,yes,yes,yes,no,4,4,4,3,3,5,1,11,11,11,33,Satisfied
GP,F,17,U,GT3,T,2,2,other,other,course,mother,0,2,0,no,yes,no,no,yes,yes,no,yes,4,2,2,1,1,3,1,11,9,9,29,Satisfied
GP,F,17,R,LE3,T,2,2,services,services,course,mother,0,3,0,no,yes,yes,yes,yes,yes,yes,no,3,3,2,2,2,3,1,11,11,11,33,Satisfied
GP,F,17,U,GT3,T,3,1,services,services,course,father,0,3,0,no,yes,no,no,no,yes,yes,no,3,4,3,2,3,5,1,12,14,15,41,Very Good
GP,F,17,U,LE3,T,1,2,at_home,at_home,home,father,1,3,0,no,no,no,no,yes,yes,yes,no,3,3,3,2,3,2,0,16,15,15,46,Excellent
GP,M,18,U,GT3,T,4,4,other,other,course,mother,0,3,0,no,no,no,yes,yes,yes,yes,no,4,3,3,2,2,3,1,9,12,11,32,Satisfied
GP,M,17,U,GT3,T,3,3,other,services,reputation,mother,0,1,0,no,no,no,yes,no,yes,yes,no,4,3,5,3,4,5,1,14,15,16,45,Very Good
GP,M,17,R,GT3,T,2,2,services,other,course,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,4,4,5,3,4,4,1,11,10,10,31,Satisfied
GP,F,17,U,GT3,T,4,4,teacher,services,course,mother,0,3,0,no,yes,yes,yes,yes,yes,yes,no,5,4,4,1,3,4,1,10,9,9,28,Satisfied
GP,F,17,U,GT3,T,4,4,teacher,teacher,course,mother,1,3,0,no,yes,yes,no,no,yes,yes,yes,4,3,3,1,2,4,1,14,14,14,42,Very Good
GP,M,18,U,LE3,T,2,2,other,other,course,mother,0,4,0,no,yes,no,yes,yes,yes,yes,no,4,5,5,2,4,5,1,9,8,8,25,Satisfied
GP,F,17,R,GT3,T,2,4,at_home,other,course,father,0,3,0,no,yes,no,no,yes,yes,yes,yes,4,4,3,1,1,5,1,12,14,14,40,Very Good
GP,F,18,U,GT3,T,3,3,services,services,home,mother,0,2,0,no,no,no,yes,yes,yes,yes,no,5,3,4,1,1,4,0,7,0,0,7,Fail
GP,F,18,U,LE3,T,2,2,other,other,home,other,0,2,0,no,no,no,yes,no,yes,yes,yes,4,3,3,1,1,2,0,8,8,0,16,Fail
GP,F,18,R,GT3,T,2,2,at_home,other,course,mother,1,4,0,no,no,no,yes,yes,yes,no,no,4,4,4,1,1,4,0,10,9,0,19,Fail
GP,F,over_18,R,GT3,A,3,1,services,at_home,home,other,0,3,1,no,no,yes,no,yes,yes,no,no,5,4,3,1,2,5,1,14,13,13,40,Very Good
GP,F,17,U,GT3,T,3,2,other,other,home,mother,0,2,0,no,yes,yes,no,yes,yes,yes,yes,4,3,2,2,3,2,0,7,8,0,15,Fail
GP,F,18,U,LE3,T,3,3,services,services,home,mother,0,4,0,no,yes,no,no,yes,yes,yes,no,5,3,3,1,1,1,1,16,15,17,48,Excellent
GP,F,17,R,GT3,A,3,2,other,other,home,mother,0,2,0,no,yes,yes,no,yes,yes,yes,no,4,3,3,2,3,2,1,9,10,10,29,Satisfied
GP,F,over_18,U,GT3,T,2,1,services,services,home,other,0,3,1,no,no,yes,yes,yes,yes,yes,yes,4,3,4,1,3,3,1,11,12,11,34,Good
GP,M,18,U,GT3,T,4,4,teacher,services,home,father,0,2,1,no,yes,no,yes,yes,yes,yes,no,4,3,3,2,2,2,0,10,10,0,20,Fail
GP,M,18,U,LE3,T,3,4,services,other,home,mother,0,2,0,no,no,no,yes,yes,yes,yes,yes,4,3,3,1,3,5,1,16,15,15,46,Excellent
GP,F,17,U,GT3,A,2,2,at_home,at_home,home,father,0,2,1,no,yes,no,no,yes,yes,yes,yes,3,3,1,1,2,4,0,9,8,0,17,Fail
GP,F,18,U,GT3,T,2,3,at_home,other,course,mother,0,3,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,2,3,1,11,10,10,31,Satisfied
GP,F,18,U,GT3,T,3,2,other,services,other,mother,0,3,0,no,no,no,no,yes,yes,yes,yes,5,4,3,2,3,1,1,13,13,14,40,Very Good
GP,M,18,R,GT3,T,4,3,teacher,services,course,mother,0,3,0,no,no,no,no,yes,yes,yes,yes,5,3,2,1,2,4,1,16,15,16,47,Excellent
GP,M,18,U,GT3,T,4,3,teacher,other,course,mother,0,3,0,no,yes,yes,no,yes,yes,yes,yes,5,4,5,2,3,5,0,10,10,9,29,Satisfied
GP,F,17,U,GT3,T,4,3,health,other,reputation,mother,0,3,0,no,yes,yes,yes,yes,yes,yes,yes,4,4,3,1,3,4,0,13,15,15,43,Very Good
MS,M,18,R,GT3,T,3,2,other,other,course,mother,1,1,1,no,yes,no,no,no,yes,yes,no,2,5,5,3,4,5,1,11,13,13,37,Good
MS,M,over_18,R,GT3,T,1,1,other,services,home,other,1,2,1,no,no,no,no,yes,yes,yes,no,5,4,4,3,3,2,1,8,7,8,23,Fail
MS,M,17,U,GT3,T,3,3,health,other,course,mother,1,2,0,no,yes,yes,no,yes,yes,yes,no,4,5,4,2,3,3,1,13,13,13,39,Good
MS,M,18,U,LE3,T,1,3,at_home,services,course,mother,0,1,1,no,no,no,no,yes,no,yes,yes,4,3,3,2,3,3,1,8,7,8,23,Fail
MS,M,over_18,R,GT3,T,1,1,other,other,home,other,1,1,1,no,yes,no,no,yes,yes,yes,no,4,4,4,3,3,5,1,8,8,8,24,Fail
MS,M,17,R,GT3,T,4,3,services,other,home,mother,1,2,0,no,yes,yes,yes,no,yes,yes,yes,4,5,5,1,3,2,1,13,11,11,35,Good
MS,F,18,U,GT3,T,3,3,services,services,course,father,0,2,0,no,yes,no,no,yes,yes,no,yes,5,3,4,1,1,5,0,10,9,9,28,Satisfied
MS,F,17,R,GT3,T,4,4,teacher,services,other,father,1,2,0,no,yes,yes,yes,yes,yes,yes,no,4,3,3,1,2,5,1,12,13,13,38,Good
MS,F,17,U,LE3,A,3,2,services,other,reputation,mother,1,2,0,no,no,no,no,yes,yes,no,yes,1,2,3,1,2,5,1,12,12,11,35,Good
MS,M,18,U,LE3,T,1,1,other,services,home,father,1,1,0,no,no,no,no,no,yes,yes,yes,3,3,2,1,2,3,1,10,10,10,30,Satisfied
MS,F,18,U,LE3,T,1,1,at_home,services,course,father,1,3,0,no,no,no,no,yes,yes,yes,no,5,3,2,1,1,4,0,18,16,16,50,Excellent
MS,F,18,R,LE3,A,1,4,at_home,other,course,mother,1,2,0,no,no,no,no,yes,yes,no,yes,4,3,4,1,4,5,0,13,13,13,39,Good
MS,M,18,R,LE3,T,1,1,at_home,other,other,mother,1,2,1,no,no,no,yes,no,no,no,no,4,4,3,2,3,5,1,13,12,12,37,Good
MS,F,18,U,GT3,T,3,3,services,services,other,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,3,2,1,3,3,0,11,11,10,32,Satisfied
MS,F,17,U,LE3,T,4,4,at_home,at_home,course,mother,0,2,0,no,yes,yes,yes,yes,yes,yes,yes,2,3,4,1,1,1,0,16,15,15,46,Excellent
MS,F,17,R,GT3,T,1,2,other,services,course,father,1,2,0,no,no,no,no,no,yes,no,no,3,2,2,1,2,3,0,12,11,12,35,Good
MS,M,18,R,GT3,T,1,3,at_home,other,course,mother,1,2,0,no,yes,yes,no,yes,yes,no,no,3,3,4,2,4,3,1,10,10,10,30,Satisfied
MS,M,18,U,LE3,T,4,4,teacher,services,other,mother,1,3,0,no,no,yes,no,yes,yes,yes,yes,4,2,2,2,2,5,0,13,13,13,39,Good
MS,F,17,R,GT3,T,1,1,other,services,reputation,mother,1,1,1,no,yes,yes,no,yes,yes,yes,yes,5,2,1,1,2,1,0,7,6,0,13,Fail
MS,F,18,U,GT3,T,2,3,at_home,services,course,father,1,1,0,no,yes,yes,no,yes,yes,yes,yes,5,2,3,1,2,4,0,11,10,10,31,Satisfied
MS,F,18,R,GT3,T,4,4,other,teacher,other,father,1,2,0,no,yes,yes,no,no,yes,yes,yes,3,2,2,3,2,5,1,14,12,11,37,Good
MS,F,over_18,U,LE3,T,3,2,services,services,home,other,1,2,1,no,no,no,yes,yes,yes,no,yes,3,2,2,1,1,3,1,7,7,9,23,Fail
MS,M,18,R,LE3,T,1,2,at_home,services,other,father,1,1,0,no,yes,yes,yes,yes,no,yes,yes,4,3,3,2,3,3,1,14,12,12,38,Good
MS,F,17,U,GT3,T,2,2,other,at_home,home,mother,0,3,0,no,no,no,yes,yes,yes,no,yes,3,4,3,1,1,3,1,13,11,11,35,Good
MS,F,17,R,GT3,T,1,2,other,other,course,mother,0,1,0,no,no,no,yes,yes,yes,yes,no,3,5,5,1,3,1,1,6,5,5,16,Fail
MS,F,18,R,LE3,T,4,4,other,other,reputation,mother,1,3,0,no,no,no,no,yes,yes,yes,no,5,4,4,1,1,1,0,19,18,19,56,Excellent
MS,F,18,R,GT3,T,1,1,other,other,home,mother,1,3,0,no,no,no,no,yes,yes,yes,no,4,3,2,1,2,4,1,8,8,10,26,Satisfied
MS,F,over_18,U,GT3,T,4,2,health,other,course,other,1,3,1,no,yes,yes,no,no,yes,yes,yes,5,4,3,1,1,3,1,15,14,15,44,Very Good
MS,F,18,R,LE3,T,4,4,teacher,services,course,mother,0,2,0,no,no,yes,yes,yes,yes,yes,no,5,4,3,3,4,2,1,8,9,10,27,Satisfied
MS,F,18,U,GT3,T,3,3,other,other,home,mother,0,2,0,no,no,yes,no,yes,yes,yes,yes,4,1,3,1,2,1,0,15,15,15,45,Very Good
MS,M,18,U,GT3,T,4,4,teacher,teacher,home,father,0,2,0,no,no,yes,yes,no,yes,yes,no,3,2,4,1,4,2,1,15,14,14,43,Very Good
MS,M,18,R,GT3,T,2,1,other,other,other,mother,1,1,0,no,no,no,yes,no,yes,yes,yes,4,4,3,1,3,5,1,7,6,7,20,Fail
MS,M,17,U,GT3,T,2,3,other,services,home,father,1,2,0,no,no,no,yes,yes,yes,yes,no,4,4,3,1,1,3,1,11,11,10,32,Satisfied
MS,M,over_18,R,GT3,T,1,1,other,services,other,mother,1,1,1,no,no,no,no,yes,yes,no,no,4,3,2,1,3,5,0,6,5,0,11,Fail
MS,M,18,R,GT3,T,4,2,other,other,home,father,1,1,1,no,no,yes,no,yes,yes,no,no,5,4,3,3,3,3,1,6,5,5,16,Fail
MS,F,18,R,GT3,T,2,2,at_home,other,other,mother,1,3,0,no,no,yes,no,yes,yes,no,no,5,3,3,1,3,4,1,10,9,10,29,Satisfied
MS,F,18,R,GT3,T,4,4,teacher,at_home,reputation,mother,1,1,0,no,yes,yes,yes,yes,yes,yes,yes,4,4,3,2,2,5,1,6,5,6,17,Fail
MS,F,over_18,R,GT3,T,2,3,services,other,course,mother,0,3,1,no,no,no,yes,no,yes,yes,no,5,4,2,1,2,5,0,7,5,0,12,Fail
MS,F,18,U,LE3,T,3,1,teacher,services,course,mother,0,2,0,no,yes,yes,no,yes,yes,yes,no,4,3,4,1,1,1,0,7,9,8,24,Fail
MS,F,18,U,GT3,T,1,1,other,other,course,mother,1,2,1,no,no,no,yes,yes,yes,no,no,1,1,1,1,1,5,0,6,5,0,11,Fail
MS,M,over_18,U,LE3,A,2,2,services,services,course,other,0,2,1,no,yes,yes,no,yes,yes,no,no,5,5,4,3,4,4,1,9,9,9,27,Satisfied
MS,M,17,U,LE3,T,3,1,services,services,course,mother,1,1,0,no,no,no,no,no,yes,yes,no,2,4,5,3,4,2,1,14,16,16,46,Excellent
MS,M,over_18,R,GT3,T,1,1,other,other,course,other,0,1,1,no,no,no,no,no,yes,no,no,5,5,3,3,3,3,1,10,8,7,25,Satisfied
MS,M,18,R,LE3,T,3,2,services,other,course,mother,1,1,0,no,no,no,no,no,yes,yes,no,4,4,1,3,4,5,0,11,12,10,33,Satisfied
MS,M,over_18,U,LE3,T,1,1,other,at_home,course,father,0,1,0,no,no,no,no,yes,yes,yes,no,3,2,3,3,3,5,1,8,9,9,26,Satisfied
